,1st_committer,committers
629,planetmaker,"['planetmaker', 'TrueLight', 'orudge', 'Jindrich Makovicka', 'Yexo', 'Alexis', 'dominik', 'Nikolas Nyby', 'Bjarni', 'fonsinchen', 'yexo', 'Andy', 'matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
630,TrueLight,"['TrueLight', 'orudge', 'Jindrich Makovicka', 'Yexo', 'Alexis', 'dominik', 'Nikolas Nyby', 'Bjarni', 'fonsinchen', 'yexo', 'Andy', 'matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
631,orudge,"['orudge', 'Jindrich Makovicka', 'Yexo', 'Alexis', 'dominik', 'Nikolas Nyby', 'Bjarni', 'fonsinchen', 'yexo', 'Andy', 'matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
632,Jindrich Makovicka,"['Jindrich Makovicka', 'Yexo', 'Alexis', 'dominik', 'Nikolas Nyby', 'Bjarni', 'fonsinchen', 'yexo', 'Andy', 'matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
633,Yexo,"['Yexo', 'Alexis', 'dominik', 'Nikolas Nyby', 'Bjarni', 'fonsinchen', 'yexo', 'Andy', 'matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
634,Alexis,"['Alexis', 'dominik', 'Nikolas Nyby', 'Bjarni', 'fonsinchen', 'yexo', 'Andy', 'matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
635,dominik,"['dominik', 'Nikolas Nyby', 'Bjarni', 'fonsinchen', 'yexo', 'Andy', 'matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
636,Nikolas Nyby,"['Nikolas Nyby', 'Bjarni', 'fonsinchen', 'yexo', 'Andy', 'matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
637,Bjarni,"['Bjarni', 'fonsinchen', 'yexo', 'Andy', 'matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
638,fonsinchen,"['fonsinchen', 'yexo', 'Andy', 'matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
639,yexo,"['yexo', 'Andy', 'matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
640,Andy,"['Andy', 'matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
641,matthijs,"['matthijs', 'Miguel Horta', 'Alberth', 'Joan Josep', 'ZehMatt', 'Victor Sergienko', 'bjarni', 'rubidium', 'smatz', 'TrueBrain', 'miham', 'Owen Rudge', 'PeterN', 'J0anJosep', 'Alexander Weiss', 'signde', 'Charles Pigott', 'Gabda87', 'Samuel Cochran', 'Max Maton', 'belugas', 'Juanjo', 'Pavel Stupnikov', 'Johannes E. Krause', 'tron', 'adf88', 'Juanjo!', 'glx', 'Alberth289346', 'Jonathan G Rennison', 'terkhen', 'nikolas', 'truebrain', 'ScumbagDog', 'skidd13', 'Stefan Strogin', 'truelight', 'Eddi-z', 'gdinit', 'hackykid', 'Patric Stout', 'celestar', 'Ricardo N Feliciano', 'Peter Nelson', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
